Ctsj,14.0,10.0,3.0,8.0,11.0,2.0,2.0,14.0,13.0,8.0,2.0,5.0,13.0,5.0,14.0,14.0,8.0,3.0
Ctsk,13.0,13.0,8.0,3.0,2.0,11.0,8.0,7.0,14.0,7.0,12.0,5.0,10.0,7.0,14.0,13.0,8.0,9.0
Ctsl,10.0,5.0,14.0,2.0,13.0,7.0,2.0,3.0,6.0,9.0,10.0,6.0,8.0,4.0,13.0,8.0,10.0,7.0
Ctsll3,14.0,3.0,10.0,9.0,9.0,8.0,9.0,5.0,7.0,8.0,3.0,11.0,10.0,3.0,5.0,7.0,8.0,9.0
Ctsm,9.0,8.0,4.0,3.0,13.0,3.0,6.0,9.0,6.0,7.0,13.0,8.0,8.0,13.0,13.0,3.0,6.0,2.0
Ctso,13.0,2.0,2.0,3.0,11.0,7.0,14.0,13.0,9.0,14.0,8.0,14.0,3.0,7.0,5.0,4.0,5.0,3.0
Ctsq,10.0,9.0,9.0,5.0,14.0,3.0,4.0,7.0,8.0,9.0,12.0,6.0,6.0,14.0,14.0,12.0,6.0,6.0
Ctsr,4.0,14.0,3.0,6.0,3.0,4.0,11.0,6.0,14.0,3.0,7.0,7.0,11.0,10.0,2.0,7.0,12.0,8.0
Ctss,3.0,12.0,9.0,12.0,13.0,6.0,7.0,3.0,5.0,6.0,10.0,2.0,13.0,7.0,11.0,3.0,8.0,5.0
Ctsw,2.0,2.0,11.0,5.0,10.0,11.0,11.0,9.0,14.0,5.0,10.0,13.0,7.0,9.0,9.0,12.0,3.0,14.0
Ctsz,8.0,7.0,11.0,11.0,13.0,4.0,8.0,5.0,13.0,12.0,3.0,4.0,4.0,2.0,11.0,5.0,10.0,13.0
Cttn,13.0,3.0,2.0,3.0,4.0,3.0,8.0,11.0,5.0,12.0,3.0,12.0,12.0,3.0,2.0,14.0,10.0,9.0
Cttnbp2,12.0,7.0,12.0,11.0,13.0,7.0,13.0,4.0,10.0,11.0,5.0,14.0,11.0,9.0,14.0,10.0,9.0,8.0
Cttnbp2nl,12.0,14.0,7.0,10.0,7.0,5.0,4.0,8.0,14.0,10.0,6.0,3.0,3.0,9.0,12.0,3.0,13.0,10.0
Ctu1,12.0,8.0,11.0,14.0,12.0,5.0,14.0,6.0,10.0,8.0,7.0,9.0,8.0,14.0,3.0,13.0,10.0,13.0
Ctu2,12.0,10.0,2.0,6.0,5.0,14.0,7.0,12.0,5.0,11.0,11.0,13.0,11.0,11.0,10.0,2.0,4.0,14.0
Ctxn1,5.0,8.0,5.0,11.0,10.0,7.0,13.0,9.0,9.0,14.0,10.0,7.0,8.0,12.0,6.0,2.0,8.0,8.0
Ctxn2,12.0,8.0,5.0,12.0,2.0,12.0,3.0,8.0,8.0,7.0,12.0,13.0,5.0,9.0,7.0,12.0,7.0,13.0
Ctxn3,5.0,14.0,10.0,12.0,8.0,3.0,5.0,9.0,14.0,10.0,10.0,13.0,10.0,2.0,12.0,12.0,14.0,4.0
Cubn,2.0,14.0,13.0,8.0,12.0,13.0,14.0,11.0,7.0,2.0,4.0,8.0,14.0,11.0,2.0,7.0,6.0,6.0
Cuedc1,6.0,4.0,8.0,5.0,2.0,11.0,8.0,7.0,14.0,13.0,6.0,2.0,8.0,13.0,3.0,3.0,11.0,6.0
Cuedc2,8.0,10.0,5.0,13.0,10.0,14.0,8.0,7.0,7.0,14.0,8.0,12.0,11.0,11.0,5.0,4.0,4.0,12.0
Cul1,9.0,2.0,6.0,4.0,3.0,14.0,10.0,5.0,10.0,13.0,14.0,5.0,8.0,13.0,8.0,2.0,8.0,5.0
Cul2,8.0,8.0,7.0,11.0,3.0,8.0,8.0,13.0,9.0,5.0,14.0,6.0,11.0,2.0,5.0,14.0,9.0,14.0
Cul3,9.0,6.0,9.0,14.0,3.0,13.0,10.0,8.0,7.0,3.0,6.0,9.0,4.0,2.0,4.0,12.0,10.0,3.0
Cul4a,8.0,3.0,9.0,13.0,10.0,7.0,6.0,8.0,14.0,2.0,5.0,8.0,4.0,9.0,13.0,2.0,11.0,3.0
Cul4b,14.0,10.0,13.0,4.0,7.0,2.0,5.0,8.0,3.0,8.0,10.0,6.0,6.0,7.0,11.0,14.0,5.0,8.0
Cul5,13.0,12.0,11.0,3.0,6.0,2.0,5.0,9.0,13.0,13.0,14.0,7.0,13.0,6.0,12.0,2.0,6.0,8.0
Cul7,10.0,9.0,9.0,13.0,2.0,10.0,14.0,8.0,12.0,8.0,12.0,7.0,11.0,12.0,7.0,5.0,11.0,10.0
Cul9,6.0,2.0,7.0,6.0,12.0,11.0,13.0,2.0,8.0,12.0,9.0,6.0,5.0,2.0,12.0,3.0,12.0,13.0
Cuta,14.0,7.0,3.0,2.0,5.0,11.0,9.0,11.0,9.0,7.0,10.0,9.0,10.0,14.0,9.0,2.0,10.0,7.0
Cutal,4.0,9.0,11.0,7.0,13.0,7.0,9.0,5.0,2.0,9.0,3.0,10.0,13.0,9.0,2.0,4.0,8.0,9.0
Cutc,13.0,5.0,14.0,3.0,7.0,9.0,14.0,2.0,14.0,13.0,13.0,4.0,13.0,6.0,12.0,14.0,12.0,4.0
Cux1,5.0,11.0,12.0,5.0,11.0,2.0,13.0,8.0,3.0,6.0,9.0,13.0,12.0,11.0,7.0,12.0,5.0,8.0
Cux2,5.0,12.0,9.0,9.0,7.0,11.0,5.0,4.0,12.0,7.0,7.0,13.0,10.0,7.0,3.0,7.0,10.0,9.0
Cuzd1,5.0,6.0,2.0,14.0,2.0,5.0,7.0,3.0,11.0,3.0,13.0,7.0,5.0,11.0,14.0,4.0,4.0,7.0
Cwc15,6.0,10.0,7.0,14.0,4.0,10.0,3.0,10.0,11.0,3.0,12.0,4.0,9.0,13.0,10.0,7.0,2.0,2.0
Cwc22,14.0,5.0,5.0,11.0,6.0,12.0,6.0,11.0,7.0,10.0,13.0,10.0,7.0,9.0,2.0,8.0,4.0,11.0
Cwc25,2.0,4.0,7.0,12.0,2.0,14.0,14.0,3.0,2.0,10.0,7.0,9.0,3.0,14.0,13.0,11.0,9.0,5.0
Cwc27,14.0,11.0,11.0,11.0,13.0,10.0,10.0,6.0,10.0,11.0,12.0,9.0,10.0,7.0,6.0,10.0,12.0,7.0
Cwf19l1,3.0,8.0,10.0,11.0,12.0,7.0,13.0,7.0,2.0,4.0,2.0,5.0,10.0,10.0,11.0,3.0,4.0,8.0
Cwf19l2,12.0,2.0,12.0,11.0,2.0,8.0,13.0,6.0,13.0,7.0,6.0,5.0,13.0,6.0,11.0,14.0,4.0,4.0
Cwh43,13.0,13.0,6.0,2.0,7.0,10.0,14.0,5.0,2.0,5.0,14.0,12.0,13.0,2.0,9.0,12.0,11.0,13.0
Cx3cl1,6.0,9.0,14.0,14.0,9.0,10.0,4.0,9.0,9.0,5.0,4.0,4.0,8.0,11.0,14.0,8.0,9.0,11.0
Cx3cr1,8.0,3.0,12.0,14.0,3.0,9.0,5.0,14.0,9.0,12.0,11.0,13.0,6.0,5.0,5.0,4.0,5.0,10.0
Cxadr,5.0,4.0,4.0,6.0,10.0,3.0,12.0,14.0,11.0,13.0,4.0,2.0,7.0,4.0,3.0,2.0,2.0,2.0
Cxcl1,8.0,4.0,9.0,14.0,3.0,11.0,7.0,12.0,3.0,10.0,4.0,13.0,2.0,11.0,3.0,14.0,4.0,10.0
Cxcl10,8.0,8.0,12.0,8.0,14.0,7.0,4.0,8.0,7.0,7.0,8.0,9.0,14.0,11.0,13.0,12.0,9.0,8.0
Cxcl12,13.0,12.0,8.0,7.0,6.0,4.0,14.0,13.0,3.0,11.0,10.0,7.0,10.0,7.0,3.0,3.0,7.0,9.0
Cxcl13,12.0,5.0,7.0,9.0,4.0,13.0,11.0,2.0,6.0,6.0,2.0,6.0,7.0,4.0,7.0,10.0,2.0,4.0
Cxcl14,4.0,6.0,12.0,13.0,8.0,6.0,6.0,11.0,13.0,5.0,4.0,10.0,2.0,2.0,12.0,2.0,12.0,8.0
Cxcl15,11.0,7.0,2.0,8.0,12.0,9.0,11.0,8.0,5.0,13.0,11.0,10.0,12.0,9.0,11.0,4.0,13.0,8.0
Cxcl16,10.0,6.0,3.0,6.0,12.0,12.0,11.0,9.0,12.0,12.0,11.0,12.0,6.0,5.0,6.0,9.0,14.0,2.0
Cxcl17,4.0,5.0,8.0,4.0,12.0,14.0,2.0,3.0,2.0,6.0,8.0,11.0,5.0,11.0,14.0,8.0,14.0,10.0
Cxcl2,7.0,10.0,7.0,7.0,5.0,3.0,2.0,2.0,9.0,13.0,14.0,13.0,11.0,5.0,8.0,2.0,5.0,11.0
Cxcl3,8.0,5.0,7.0,12.0,6.0,14.0,3.0,6.0,4.0,4.0,12.0,6.0,9.0,5.0,12.0,2.0,12.0,10.0
Cxcl5,4.0,8.0,7.0,6.0,12.0,6.0,3.0,4.0,3.0,9.0,3.0,3.0,13.0,13.0,2.0,2.0,11.0,10.0
Cxcl9,14.0,3.0,7.0,6.0,10.0,10.0,2.0,9.0,12.0,14.0,6.0,10.0,6.0,11.0,2.0,6.0,12.0,13.0
Cxcr1,6.0,13.0,10.0,12.0,6.0,12.0,8.0,9.0,11.0,8.0,5.0,4.0,12.0,12.0,12.0,10.0,13.0,14.0
Cxcr2,2.0,5.0,11.0,10.0,11.0,5.0,12.0,4.0,4.0,12.0,5.0,3.0,2.0,6.0,12.0,6.0,2.0,8.0
Cxcr3,13.0,7.0,5.0,6.0,8.0,13.0,10.0,6.0,2.0,13.0,2.0,4.0,13.0,8.0,14.0,7.0,2.0,12.0
Cxcr4,3.0,4.0,8.0,14.0,14.0,14.0,13.0,14.0,14.0,5.0,10.0,9.0,7.0,2.0,6.0,7.0,8.0,12.0
Cxcr5,11.0,5.0,5.0,13.0,2.0,2.0,6.0,3.0,14.0,8.0,6.0,14.0,9.0,9.0,8.0,8.0,11.0,5.0
Cxcr6,8.0,12.0,3.0,10.0,13.0,5.0,6.0,10.0,12.0,6.0,14.0,13.0,13.0,8.0,12.0,3.0,8.0,9.0
Cxxc1,4.0,5.0,10.0,9.0,4.0,12.0,6.0,3.0,7.0,11.0,13.0,9.0,13.0,14.0,6.0,3.0,13.0,8.0
Cxxc4,14.0,6.0,8.0,4.0,7.0,3.0,3.0,4.0,6.0,4.0,7.0,8.0,12.0,2.0,9.0,4.0,6.0,10.0
Cxxc5,8.0,14.0,8.0,10.0,4.0,10.0,9.0,2.0,5.0,12.0,12.0,2.0,11.0,10.0,2.0,12.0,12.0,8.0
Cyb561,6.0,12.0,7.0,8.0,9.0,10.0,9.0,5.0,5.0,6.0,12.0,6.0,3.0,3.0,8.0,9.0,13.0,2.0
Cyb561a3,9.0,14.0,4.0,13.0,8.0,4.0,11.0,6.0,10.0,10.0,5.0,9.0,11.0,5.0,2.0,10.0,11.0,12.0
Cyb561d1,12.0,14.0,6.0,14.0,4.0,9.0,13.0,9.0,12.0,8.0,8.0,7.0,3.0,13.0,12.0,8.0,12.0,2.0
Cyb561d2,3.0,3.0,12.0,10.0,11.0,12.0,6.0,4.0,13.0,11.0,12.0,8.0,13.0,14.0,13.0,14.0,14.0,10.0
Cyb5a,2.0,4.0,11.0,12.0,6.0,6.0,11.0,4.0,14.0,10.0,13.0,9.0,6.0,7.0,12.0,10.0,11.0,2.0
Cyb5b,9.0,3.0,2.0,3.0,11.0,12.0,9.0,9.0,7.0,13.0,13.0,7.0,8.0,10.0,13.0,9.0,11.0,5.0
Cyb5d1,3.0,10.0,14.0,13.0,12.0,12.0,13.0,7.0,2.0,9.0,13.0,9.0,5.0,4.0,6.0,2.0,3.0,11.0
Cyb5d2,11.0,11.0,4.0,10.0,12.0,8.0,7.0,14.0,13.0,13.0,3.0,6.0,4.0,7.0,5.0,12.0,10.0,4.0
Cyb5r1,5.0,2.0,4.0,3.0,12.0,9.0,13.0,6.0,2.0,9.0,7.0,12.0,12.0,11.0,12.0,8.0,14.0,7.0
Cyb5r2,14.0,10.0,10.0,2.0,6.0,13.0,2.0,11.0,4.0,7.0,3.0,2.0,9.0,13.0,10.0,12.0,10.0,4.0
Cyb5r3,14.0,4.0,13.0,9.0,10.0,4.0,8.0,10.0,7.0,8.0,14.0,12.0,11.0,13.0,3.0,2.0,13.0,10.0
Cyb5r4,6.0,3.0,3.0,5.0,10.0,4.0,11.0,5.0,10.0,6.0,13.0,4.0,7.0,3.0,5.0,5.0,3.0,13.0
Cyb5rl,10.0,12.0,4.0,7.0,12.0,9.0,5.0,2.0,3.0,6.0,3.0,12.0,7.0,14.0,14.0,2.0,13.0,6.0
Cyba,11.0,10.0,11.0,7.0,2.0,9.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,14.0,7.0,6.0,6.0
Cybb,4.0,9.0,9.0,10.0,13.0,9.0,7.0,10.0,10.0,3.0,2.0,14.0,9.0,13.0,7.0,8.0,11.0,7.0
Cybc1,5.0,13.0,8.0,12.0,5.0,6.0,2.0,14.0,8.0,11.0,10.0,13.0,2.0,3.0,8.0,2.0,6.0,14.0
Cybrd1,2.0,13.0,2.0,14.0,12.0,13.0,10.0,9.0,6.0,5.0,5.0,2.0,12.0,6.0,13.0,14.0,3.0,10.0
Cyc1,8.0,7.0,12.0,14.0,5.0,10.0,7.0,12.0,8.0,6.0,14.0,13.0,11.0,6.0,4.0,8.0,13.0,12.0
Cycs,6.0,5.0,5.0,6.0,9.0,12.0,5.0,3.0,14.0,8.0,6.0,12.0,10.0,11.0,12.0,4.0,12.0,13.0
Cyct,10.0,2.0,8.0,2.0,3.0,13.0,11.0,5.0,14.0,2.0,12.0,7.0,5.0,4.0,8.0,14.0,6.0,11.0
Cyfip1,2.0,4.0,12.0,11.0,7.0,9.0,5.0,12.0,3.0,11.0,6.0,6.0,14.0,8.0,11.0,3.0,6.0,13.0
Cyfip2,13.0,5.0,13.0,2.0,7.0,2.0,9.0,6.0,5.0,13.0,9.0,3.0,10.0,14.0,7.0,13.0,11.0,5.0
Cygb,13.0,7.0,2.0,10.0,8.0,14.0,7.0,11.0,10.0,5.0,6.0,4.0,8.0,12.0,3.0,9.0,10.0,11.0
Cyhr1,9.0,11.0,9.0,4.0,14.0,5.0,3.0,3.0,9.0,14.0,12.0,4.0,13.0,12.0,2.0,11.0,4.0,6.0
Cylc1,9.0,2.0,13.0,7.0,13.0,11.0,13.0,4.0,13.0,7.0,2.0,11.0,13.0,12.0,7.0,14.0,2.0,3.0
Cylc2,13.0,2.0,5.0,8.0,2.0,10.0,8.0,3.0,10.0,2.0,12.0,2.0,3.0,12.0,11.0,6.0,10.0,4.0
Cyld,2.0,6.0,11.0,7.0,5.0,9.0,3.0,4.0,4.0,12.0,7.0,10.0,7.0,11.0,14.0,12.0,3.0,10.0
Cym,4.0,14.0,4.0,8.0,5.0,14.0,7.0,2.0,7.0,3.0,6.0,10.0,14.0,9.0,4.0,4.0,13.0,6.0
Cyp11a1,4.0,6.0,4.0,3.0,10.0,12.0,6.0,5.0,2.0,2.0,3.0,8.0,7.0,14.0,7.0,4.0,12.0,10.0
Cyp11b1,8.0,9.0,14.0,5.0,10.0,2.0,5.0,10.0,7.0,7.0,6.0,12.0,2.0,14.0,14.0,13.0,9.0,6.0
Cyp11b2,4.0,5.0,9.0,4.0,11.0,3.0,12.0,5.0,6.0,14.0,5.0,3.0,13.0,7.0,6.0,6.0,14.0,2.0
Cyp17a1,9.0,10.0,14.0,11.0,10.0,3.0,10.0,9.0,8.0,12.0,13.0,3.0,3.0,13.0,3.0,13.0,4.0,5.0
Cyp19a1,14.0,9.0,13.0,4.0,13.0,11.0,14.0,11.0,2.0,6.0,3.0,13.0,5.0,6.0,12.0,10.0,7.0,6.0
Cyp1a1,8.0,7.0,5.0,10.0,6.0,5.0,6.0,5.0,11.0,14.0,8.0,10.0,14.0,2.0,4.0,9.0,12.0,11.0
Cyp1a2,8.0,13.0,4.0,13.0,9.0,13.0,9.0,9.0,10.0,14.0,14.0,9.0,9.0,3.0,5.0,6.0,10.0,13.0
Cyp1b1,2.0,13.0,3.0,7.0,8.0,2.0,5.0,9.0,14.0,3.0,11.0,4.0,11.0,7.0,4.0,9.0,9.0,6.0
Cyp20a1,5.0,7.0,13.0,9.0,9.0,11.0,7.0,11.0,13.0,8.0,7.0,13.0,10.0,4.0,7.0,13.0,14.0,12.0
Cyp21a1,10.0,6.0,13.0,12.0,13.0,4.0,14.0,7.0,5.0,11.0,2.0,10.0,5.0,9.0,12.0,5.0,8.0,13.0
Cyp24a1,12.0,2.0,4.0,5.0,14.0,3.0,9.0,12.0,11.0,7.0,12.0,5.0,5.0,4.0,10.0,5.0,7.0,8.0
Cyp26a1,4.0,6.0,11.0,7.0,8.0,2.0,6.0,5.0,10.0,6.0,5.0,13.0,8.0,9.0,12.0,9.0,11.0,7.0
Cyp26b1,3.0,14.0,14.0,5.0,9.0,5.0,4.0,11.0,7.0,13.0,7.0,12.0,10.0,10.0,2.0,14.0,11.0,14.0
Cyp26c1,13.0,14.0,3.0,8.0,11.0,13.0,13.0,6.0,14.0,2.0,12.0,4.0,12.0,7.0,5.0,7.0,13.0,6.0
Cyp27a1,14.0,13.0,13.0,14.0,10.0,9.0,11.0,7.0,10.0,8.0,12.0,6.0,10.0,8.0,5.0,14.0,5.0,5.0
Cyp27b1,3.0,11.0,4.0,7.0,5.0,3.0,10.0,6.0,8.0,6.0,7.0,5.0,8.0,13.0,13.0,14.0,14.0,14.0
Cyp2a12,14.0,2.0,13.0,12.0,4.0,8.0,7.0,9.0,10.0,11.0,13.0,12.0,14.0,11.0,9.0,11.0,6.0,3.0
Cyp2a22,6.0,14.0,8.0,10.0,11.0,8.0,3.0,5.0,11.0,3.0,13.0,2.0,3.0,3.0,12.0,7.0,12.0,10.0
Cyp2a4,14.0,9.0,4.0,10.0,11.0,10.0,2.0,3.0,7.0,8.0,3.0,4.0,8.0,3.0,8.0,2.0,6.0,12.0
Cyp2a5,4.0,10.0,2.0,8.0,2.0,11.0,11.0,14.0,12.0,6.0,12.0,5.0,2.0,10.0,5.0,3.0,2.0,13.0
Cyp2ab1,2.0,5.0,4.0,2.0,7.0,9.0,9.0,2.0,12.0,9.0,6.0,8.0,8.0,2.0,2.0,14.0,4.0,4.0
Cyp2b10,2.0,3.0,2.0,7.0,6.0,11.0,8.0,8.0,8.0,12.0,8.0,4.0,2.0,7.0,7.0,14.0,2.0,13.0
Cyp2b13,7.0,6.0,6.0,6.0,7.0,13.0,3.0,12.0,7.0,8.0,3.0,8.0,14.0,10.0,4.0,11.0,4.0,11.0
Cyp2b19,5.0,3.0,13.0,14.0,11.0,5.0,13.0,11.0,14.0,3.0,2.0,9.0,4.0,2.0,4.0,7.0,10.0,14.0
Cyp2b23,2.0,10.0,6.0,2.0,3.0,4.0,9.0,2.0,11.0,2.0,12.0,11.0,7.0,13.0,8.0,12.0,8.0,10.0
Cyp2b9,4.0,8.0,8.0,14.0,12.0,14.0,8.0,3.0,11.0,2.0,4.0,3.0,7.0,9.0,4.0,6.0,12.0,7.0
Cyp2c23,14.0,8.0,11.0,10.0,14.0,14.0,2.0,8.0,9.0,4.0,3.0,10.0,8.0,9.0,2.0,6.0,11.0,2.0
Cyp2c29,14.0,11.0,11.0,6.0,6.0,3.0,2.0,5.0,10.0,6.0,2.0,11.0,3.0,2.0,5.0,3.0,4.0,5.0
Cyp2c37,3.0,13.0,4.0,7.0,13.0,6.0,5.0,3.0,2.0,13.0,5.0,10.0,2.0,3.0,13.0,10.0,9.0,6.0
Cyp2c38,12.0,11.0,13.0,6.0,10.0,3.0,5.0,14.0,6.0,5.0,10.0,9.0,12.0,7.0,10.0,14.0,9.0,12.0
Cyp2c39,2.0,7.0,2.0,2.0,12.0,11.0,5.0,4.0,3.0,7.0,11.0,2.0,13.0,6.0,12.0,13.0,8.0,2.0
Cyp2c40,8.0,9.0,4.0,11.0,14.0,6.0,6.0,5.0,10.0,14.0,8.0,14.0,9.0,2.0,2.0,5.0,12.0,7.0
Cyp2c50,6.0,8.0,6.0,2.0,10.0,7.0,6.0,8.0,10.0,13.0,13.0,12.0,7.0,10.0,5.0,14.0,6.0,11.0
Cyp2c54,8.0,9.0,6.0,4.0,11.0,9.0,4.0,4.0,6.0,2.0,13.0,4.0,13.0,13.0,5.0,6.0,5.0,7.0
Cyp2c55,7.0,9.0,2.0,14.0,13.0,11.0,10.0,14.0,9.0,13.0,8.0,5.0,3.0,4.0,6.0,8.0,6.0,5.0
Cyp2c65,12.0,14.0,9.0,5.0,6.0,4.0,13.0,8.0,4.0,10.0,12.0,3.0,13.0,12.0,2.0,12.0,12.0,9.0
Cyp2c66,3.0,5.0,4.0,3.0,9.0,3.0,13.0,12.0,2.0,4.0,9.0,4.0,8.0,3.0,5.0,10.0,6.0,5.0
Cyp2c67,6.0,3.0,13.0,3.0,3.0,2.0,8.0,9.0,3.0,11.0,10.0,4.0,9.0,7.0,14.0,5.0,6.0,2.0
Cyp2c68,4.0,12.0,2.0,6.0,11.0,12.0,12.0,6.0,10.0,3.0,2.0,3.0,7.0,7.0,2.0,3.0,10.0,12.0
Cyp2c69,12.0,14.0,11.0,14.0,3.0,5.0,6.0,4.0,13.0,13.0,14.0,13.0,8.0,6.0,13.0,2.0,14.0,6.0
Cyp2c70,5.0,8.0,8.0,2.0,7.0,12.0,9.0,12.0,14.0,9.0,4.0,3.0,12.0,13.0,7.0,2.0,9.0,6.0
Cyp2d10,2.0,8.0,7.0,7.0,7.0,6.0,5.0,8.0,13.0,14.0,6.0,13.0,2.0,3.0,6.0,9.0,11.0,6.0
Cyp2d11,11.0,8.0,12.0,9.0,11.0,3.0,10.0,5.0,9.0,8.0,4.0,12.0,3.0,11.0,8.0,8.0,6.0,13.0
Cyp2d12,9.0,9.0,10.0,14.0,5.0,11.0,2.0,7.0,13.0,8.0,7.0,6.0,8.0,12.0,6.0,3.0,4.0,11.0
Cyp2d22,9.0,6.0,14.0,5.0,11.0,2.0,8.0,10.0,8.0,10.0,9.0,3.0,9.0,11.0,6.0,11.0,7.0,13.0
Cyp2d26,6.0,13.0,12.0,2.0,3.0,13.0,12.0,4.0,14.0,14.0,8.0,7.0,12.0,13.0,6.0,9.0,7.0,4.0
Cyp2d34,11.0,4.0,6.0,5.0,13.0,9.0,8.0,3.0,7.0,6.0,5.0,10.0,2.0,9.0,8.0,6.0,7.0,5.0
Cyp2d40,3.0,11.0,13.0,2.0,9.0,5.0,3.0,12.0,5.0,2.0,10.0,4.0,4.0,13.0,2.0,12.0,4.0,10.0
Cyp2d9,11.0,13.0,7.0,8.0,5.0,13.0,14.0,11.0,9.0,11.0,5.0,8.0,2.0,4.0,2.0,7.0,10.0,12.0
Cyp2e1,4.0,10.0,8.0,4.0,9.0,8.0,2.0,6.0,9.0,8.0,7.0,3.0,3.0,2.0,13.0,11.0,6.0,6.0
Cyp2f2,9.0,2.0,3.0,7.0,11.0,9.0,7.0,3.0,10.0,3.0,10.0,4.0,4.0,10.0,11.0,10.0,8.0,9.0
Cyp2g1,6.0,10.0,5.0,5.0,11.0,4.0,13.0,12.0,11.0,4.0,14.0,7.0,2.0,8.0,9.0,3.0,2.0,11.0
Cyp2j11,13.0,7.0,4.0,3.0,9.0,9.0,14.0,10.0,4.0,11.0,2.0,8.0,11.0,4.0,14.0,7.0,10.0,6.0
Cyp2j12,13.0,13.0,11.0,7.0,12.0,7.0,8.0,4.0,3.0,6.0,4.0,10.0,6.0,5.0,8.0,2.0,13.0,11.0
Cyp2j13,8.0,7.0,4.0,13.0,8.0,13.0,11.0,5.0,2.0,10.0,8.0,5.0,2.0,3.0,6.0,8.0,2.0,9.0
Cyp2j5,9.0,2.0,3.0,13.0,7.0,9.0,4.0,11.0,9.0,14.0,6.0,11.0,7.0,4.0,14.0,13.0,8.0,13.0
Cyp2j6,12.0,6.0,5.0,3.0,7.0,13.0,5.0,13.0,4.0,14.0,7.0,6.0,3.0,8.0,14.0,5.0,2.0,7.0
Cyp2j7,9.0,9.0,10.0,4.0,5.0,9.0,4.0,7.0,13.0,9.0,6.0,12.0,2.0,6.0,10.0,5.0,5.0,14.0
Cyp2j8,3.0,10.0,7.0,2.0,9.0,11.0,9.0,5.0,10.0,7.0,13.0,13.0,2.0,10.0,7.0,5.0,10.0,7.0
Cyp2j9,2.0,4.0,11.0,3.0,11.0,5.0,7.0,3.0,8.0,5.0,13.0,3.0,3.0,6.0,11.0,5.0,11.0,8.0
Cyp2r1,3.0,7.0,3.0,6.0,14.0,11.0,4.0,6.0,2.0,5.0,13.0,4.0,12.0,9.0,4.0,9.0,6.0,7.0
Cyp2s1,5.0,5.0,8.0,10.0,5.0,4.0,13.0,11.0,10.0,14.0,13.0,10.0,6.0,12.0,5.0,2.0,6.0,13.0
Cyp2t4,8.0,9.0,7.0,11.0,14.0,11.0,13.0,6.0,8.0,5.0,10.0,10.0,13.0,9.0,13.0,10.0,6.0,6.0
Cyp2u1,12.0,10.0,7.0,7.0,11.0,4.0,8.0,9.0,13.0,6.0,8.0,2.0,8.0,10.0,14.0,14.0,10.0,9.0
Cyp2w1,7.0,11.0,10.0,3.0,9.0,7.0,14.0,14.0,7.0,13.0,11.0,5.0,14.0,9.0,4.0,10.0,14.0,2.0
Cyp39a1,10.0,12.0,12.0,3.0,10.0,8.0,2.0,9.0,6.0,3.0,5.0,3.0,11.0,3.0,10.0,9.0,14.0,3.0
Cyp3a11,7.0,8.0,5.0,13.0,7.0,5.0,7.0,14.0,6.0,4.0,14.0,6.0,14.0,6.0,11.0,8.0,11.0,11.0
Cyp3a13,10.0,6.0,4.0,11.0,2.0,3.0,6.0,8.0,11.0,5.0,12.0,12.0,10.0,7.0,5.0,12.0,9.0,10.0
Cyp3a16,12.0,10.0,5.0,6.0,4.0,7.0,14.0,2.0,6.0,11.0,6.0,13.0,3.0,13.0,5.0,7.0,7.0,10.0
Cyp3a25,2.0,13.0,10.0,13.0,11.0,11.0,14.0,11.0,5.0,9.0,6.0,12.0,14.0,13.0,4.0,4.0,6.0,7.0
Cyp3a41a,5.0,4.0,4.0,13.0,10.0,7.0,2.0,10.0,14.0,11.0,13.0,5.0,13.0,9.0,6.0,2.0,7.0,5.0
Cyp3a41b,9.0,5.0,9.0,14.0,6.0,7.0,4.0,4.0,2.0,2.0,2.0,7.0,4.0,4.0,3.0,8.0,14.0,9.0
Cyp3a44,10.0,14.0,3.0,7.0,2.0,2.0,3.0,9.0,4.0,2.0,13.0,12.0,5.0,13.0,7.0,2.0,11.0,5.0
Cyp3a57,14.0,10.0,14.0,3.0,12.0,2.0,8.0,6.0,14.0,2.0,8.0,9.0,12.0,9.0,14.0,2.0,4.0,13.0
Cyp3a59,13.0,13.0,5.0,11.0,4.0,7.0,3.0,3.0,10.0,13.0,5.0,3.0,2.0,2.0,13.0,5.0,11.0,10.0
Cyp46a1,3.0,4.0,6.0,14.0,6.0,12.0,4.0,3.0,14.0,5.0,12.0,10.0,11.0,2.0,14.0,10.0,14.0,2.0
Cyp4a10,5.0,11.0,6.0,4.0,4.0,14.0,4.0,11.0,7.0,12.0,4.0,4.0,8.0,10.0,8.0,11.0,10.0,3.0
Cyp4a12a,10.0,11.0,10.0,2.0,12.0,12.0,10.0,9.0,14.0,8.0,7.0,6.0,5.0,9.0,8.0,5.0,11.0,6.0
Cyp4a12b,13.0,4.0,4.0,2.0,2.0,6.0,2.0,5.0,4.0,13.0,7.0,8.0,8.0,7.0,10.0,4.0,4.0,13.0
Cyp4a14,12.0,2.0,11.0,2.0,3.0,14.0,3.0,12.0,10.0,7.0,5.0,7.0,7.0,2.0,9.0,9.0,9.0,5.0
Cyp4a29,9.0,11.0,10.0,12.0,8.0,3.0,3.0,14.0,12.0,6.0,14.0,9.0,13.0,9.0,11.0,4.0,4.0,4.0
