FAM157C	14.0	8.0	5.0	2.0	12.0	6.0	13.0	12.0	11.0	7.0	12.0	12.0	12.0	7.0	13.0	6.0	6.0	9.0
FAM160A1	14.0	12.0	6.0	4.0	4.0	5.0	9.0	11.0	10.0	14.0	5.0	4.0	5.0	10.0	10.0	2.0	14.0	2.0
FAM160A1-DT	14.0	13.0	3.0	5.0	6.0	11.0	3.0	5.0	8.0	14.0	10.0	14.0	13.0	12.0	6.0	8.0	9.0	10.0
FAM160A2	8.0	4.0	7.0	14.0	6.0	2.0	14.0	14.0	14.0	13.0	9.0	9.0	6.0	8.0	7.0	5.0	14.0	9.0
FAM160B1	13.0	2.0	13.0	12.0	9.0	2.0	6.0	3.0	3.0	6.0	7.0	10.0	10.0	12.0	10.0	9.0	5.0	7.0
FAM160B2	9.0	9.0	7.0	12.0	4.0	6.0	14.0	3.0	8.0	9.0	11.0	6.0	12.0	13.0	8.0	11.0	6.0	6.0
FAM161A	11.0	9.0	5.0	13.0	13.0	6.0	5.0	11.0	9.0	7.0	12.0	8.0	10.0	8.0	11.0	5.0	14.0	14.0
FAM161B	5.0	3.0	2.0	5.0	14.0	5.0	11.0	13.0	10.0	13.0	7.0	2.0	14.0	2.0	6.0	3.0	9.0	4.0
FAM162A	4.0	14.0	10.0	6.0	6.0	13.0	2.0	8.0	11.0	12.0	14.0	10.0	2.0	12.0	5.0	2.0	9.0	11.0
FAM162B	2.0	12.0	11.0	9.0	11.0	5.0	12.0	13.0	11.0	14.0	6.0	9.0	13.0	7.0	6.0	10.0	10.0	4.0
FAM163A	3.0	2.0	14.0	10.0	3.0	12.0	2.0	9.0	11.0	7.0	10.0	5.0	13.0	5.0	9.0	10.0	2.0	11.0
FAM163B	11.0	13.0	14.0	5.0	6.0	5.0	4.0	9.0	14.0	9.0	12.0	5.0	2.0	4.0	8.0	11.0	14.0	14.0
FAM166A	10.0	7.0	13.0	5.0	12.0	9.0	4.0	14.0	7.0	12.0	12.0	6.0	2.0	5.0	12.0	14.0	5.0	7.0
FAM166B	6.0	6.0	3.0	5.0	10.0	7.0	2.0	12.0	7.0	4.0	2.0	5.0	6.0	13.0	7.0	3.0	3.0	3.0
FAM167A	11.0	11.0	14.0	11.0	14.0	8.0	8.0	14.0	4.0	11.0	8.0	12.0	3.0	6.0	11.0	9.0	5.0	13.0
FAM167A-AS1	2.0	11.0	6.0	12.0	2.0	6.0	11.0	5.0	13.0	6.0	6.0	11.0	2.0	13.0	14.0	11.0	2.0	12.0
FAM167B	6.0	4.0	2.0	3.0	4.0	6.0	10.0	5.0	10.0	14.0	10.0	6.0	11.0	5.0	14.0	2.0	2.0	4.0
FAM168A	5.0	13.0	5.0	11.0	4.0	5.0	13.0	2.0	12.0	6.0	5.0	13.0	6.0	11.0	6.0	10.0	9.0	10.0
FAM168B	8.0	4.0	4.0	9.0	3.0	9.0	2.0	3.0	2.0	3.0	5.0	9.0	10.0	13.0	13.0	6.0	3.0	14.0
FAM169A	14.0	3.0	2.0	3.0	9.0	8.0	13.0	5.0	8.0	9.0	10.0	5.0	8.0	2.0	13.0	8.0	4.0	5.0
FAM169B	6.0	4.0	5.0	7.0	3.0	9.0	9.0	3.0	11.0	10.0	10.0	6.0	8.0	8.0	9.0	2.0	12.0	10.0
FAM170A	14.0	4.0	14.0	5.0	12.0	12.0	10.0	11.0	13.0	13.0	3.0	5.0	9.0	11.0	12.0	11.0	3.0	6.0
FAM170B	12.0	8.0	13.0	2.0	13.0	11.0	11.0	12.0	12.0	13.0	9.0	8.0	10.0	5.0	14.0	14.0	8.0	11.0
FAM170B-AS1	5.0	8.0	9.0	4.0	3.0	14.0	14.0	11.0	5.0	13.0	8.0	11.0	4.0	12.0	7.0	8.0	13.0	7.0
FAM171A1	4.0	8.0	8.0	12.0	4.0	7.0	5.0	5.0	3.0	13.0	14.0	6.0	4.0	10.0	13.0	12.0	12.0	6.0
FAM171A2	4.0	8.0	12.0	4.0	14.0	6.0	2.0	14.0	2.0	2.0	4.0	9.0	6.0	9.0	6.0	13.0	10.0	12.0
FAM171B	4.0	8.0	3.0	3.0	9.0	6.0	11.0	12.0	9.0	13.0	9.0	9.0	5.0	3.0	7.0	12.0	10.0	8.0
FAM172A	2.0	14.0	3.0	5.0	14.0	3.0	7.0	5.0	14.0	14.0	10.0	8.0	7.0	6.0	6.0	13.0	4.0	10.0
FAM172BP	6.0	2.0	10.0	10.0	10.0	3.0	3.0	7.0	11.0	4.0	2.0	5.0	7.0	4.0	10.0	6.0	5.0	11.0
FAM173A	2.0	7.0	5.0	12.0	9.0	6.0	6.0	10.0	8.0	4.0	4.0	9.0	14.0	7.0	4.0	2.0	6.0	11.0
FAM174A	13.0	9.0	13.0	11.0	5.0	7.0	5.0	13.0	5.0	3.0	9.0	10.0	10.0	12.0	12.0	5.0	5.0	10.0
FAM174B	6.0	2.0	3.0	4.0	10.0	6.0	2.0	10.0	4.0	4.0	11.0	3.0	6.0	11.0	6.0	2.0	9.0	14.0
FAM177A1	12.0	6.0	11.0	14.0	4.0	4.0	9.0	9.0	13.0	14.0	4.0	8.0	7.0	10.0	6.0	12.0	12.0	7.0
FAM177A1P1	4.0	5.0	2.0	14.0	7.0	10.0	9.0	4.0	8.0	8.0	9.0	14.0	11.0	7.0	6.0	5.0	8.0	9.0
FAM177B	14.0	4.0	7.0	6.0	9.0	12.0	12.0	12.0	5.0	9.0	13.0	14.0	11.0	10.0	2.0	5.0	7.0	9.0
FAM178B	9.0	5.0	13.0	10.0	11.0	12.0	11.0	10.0	12.0	7.0	14.0	9.0	4.0	3.0	6.0	9.0	8.0	5.0
FAM180A	8.0	4.0	14.0	10.0	12.0	3.0	11.0	8.0	8.0	8.0	3.0	6.0	14.0	14.0	6.0	8.0	5.0	9.0
FAM180B	12.0	3.0	10.0	13.0	7.0	9.0	10.0	3.0	7.0	13.0	14.0	5.0	2.0	9.0	8.0	5.0	10.0	13.0
FAM181A	8.0	12.0	11.0	8.0	5.0	9.0	3.0	8.0	5.0	7.0	14.0	5.0	12.0	6.0	7.0	3.0	3.0	9.0
FAM181A-AS1	11.0	11.0	2.0	4.0	6.0	11.0	3.0	4.0	12.0	9.0	11.0	4.0	7.0	12.0	7.0	10.0	4.0	3.0
FAM181B	5.0	8.0	13.0	7.0	14.0	4.0	5.0	5.0	6.0	10.0	7.0	13.0	4.0	10.0	5.0	10.0	4.0	13.0
FAM182A	13.0	3.0	13.0	8.0	6.0	11.0	12.0	7.0	2.0	14.0	4.0	11.0	11.0	6.0	3.0	3.0	5.0	2.0
FAM182B	7.0	10.0	4.0	7.0	5.0	12.0	7.0	2.0	8.0	6.0	3.0	5.0	2.0	3.0	8.0	2.0	2.0	14.0
FAM183A	12.0	14.0	3.0	14.0	14.0	5.0	7.0	11.0	6.0	2.0	8.0	10.0	14.0	14.0	13.0	12.0	5.0	12.0
FAM183BP	2.0	3.0	4.0	13.0	11.0	7.0	12.0	7.0	4.0	2.0	13.0	9.0	12.0	2.0	3.0	10.0	12.0	8.0
FAM183DP	12.0	7.0	11.0	13.0	8.0	6.0	11.0	3.0	11.0	13.0	6.0	8.0	7.0	10.0	12.0	10.0	14.0	14.0
FAM183EP	8.0	6.0	11.0	8.0	7.0	2.0	14.0	7.0	14.0	5.0	10.0	2.0	9.0	8.0	2.0	10.0	13.0	6.0
FAM184A	3.0	6.0	7.0	7.0	13.0	10.0	12.0	9.0	12.0	10.0	8.0	11.0	11.0	13.0	5.0	2.0	3.0	11.0
FAM184B	8.0	12.0	7.0	7.0	6.0	12.0	2.0	14.0	8.0	11.0	13.0	14.0	12.0	10.0	4.0	8.0	5.0	11.0
FAM185A	5.0	4.0	4.0	5.0	6.0	3.0	14.0	4.0	7.0	3.0	8.0	9.0	6.0	3.0	10.0	3.0	2.0	7.0
FAM185BP	12.0	6.0	5.0	14.0	7.0	12.0	14.0	5.0	10.0	7.0	2.0	4.0	13.0	6.0	5.0	7.0	4.0	10.0
FAM186A	8.0	11.0	11.0	5.0	11.0	5.0	4.0	12.0	11.0	11.0	2.0	10.0	5.0	8.0	14.0	8.0	10.0	3.0
FAM186B	8.0	2.0	12.0	4.0	9.0	4.0	13.0	6.0	4.0	14.0	10.0	6.0	7.0	14.0	5.0	6.0	7.0	2.0
FAM187A	4.0	11.0	14.0	11.0	9.0	2.0	12.0	6.0	14.0	13.0	8.0	6.0	8.0	4.0	10.0	2.0	2.0	10.0
FAM187B	11.0	4.0	9.0	6.0	6.0	3.0	9.0	11.0	3.0	14.0	3.0	8.0	2.0	6.0	3.0	2.0	13.0	14.0
FAM187B2P	6.0	11.0	13.0	9.0	5.0	7.0	4.0	6.0	8.0	5.0	12.0	7.0	8.0	3.0	3.0	3.0	2.0	10.0
FAM189A1	4.0	3.0	4.0	5.0	10.0	9.0	9.0	11.0	8.0	10.0	8.0	13.0	8.0	14.0	8.0	12.0	7.0	3.0
FAM189A2	2.0	11.0	14.0	5.0	4.0	9.0	12.0	11.0	2.0	8.0	14.0	10.0	12.0	7.0	8.0	4.0	10.0	13.0
FAM189B	13.0	2.0	11.0	11.0	10.0	11.0	14.0	10.0	14.0	11.0	14.0	4.0	9.0	14.0	6.0	3.0	10.0	12.0
FAM192A	2.0	3.0	8.0	10.0	6.0	4.0	7.0	9.0	6.0	4.0	8.0	12.0	5.0	6.0	9.0	8.0	6.0	3.0
FAM192BP	11.0	2.0	3.0	3.0	6.0	8.0	5.0	4.0	10.0	12.0	8.0	14.0	6.0	3.0	10.0	6.0	10.0	11.0
FAM193A	8.0	7.0	4.0	3.0	10.0	2.0	13.0	11.0	13.0	7.0	11.0	13.0	7.0	13.0	10.0	12.0	10.0	3.0
FAM193B	4.0	13.0	11.0	12.0	3.0	13.0	4.0	8.0	10.0	11.0	3.0	5.0	14.0	4.0	4.0	5.0	2.0	5.0
FAM197Y1	5.0	13.0	6.0	11.0	13.0	9.0	3.0	9.0	5.0	14.0	9.0	14.0	7.0	5.0	7.0	9.0	6.0	13.0
FAM197Y10	8.0	13.0	14.0	12.0	3.0	6.0	7.0	12.0	9.0	4.0	2.0	13.0	11.0	2.0	13.0	11.0	4.0	13.0
FAM197Y2	12.0	5.0	14.0	14.0	11.0	2.0	7.0	3.0	13.0	14.0	4.0	2.0	8.0	13.0	12.0	8.0	14.0	10.0
FAM197Y3	7.0	5.0	5.0	3.0	5.0	5.0	6.0	13.0	5.0	12.0	5.0	8.0	6.0	5.0	4.0	3.0	11.0	5.0
FAM197Y4	7.0	9.0	3.0	9.0	2.0	12.0	3.0	14.0	5.0	2.0	4.0	9.0	2.0	7.0	6.0	5.0	14.0	13.0
FAM197Y5	12.0	13.0	7.0	14.0	8.0	5.0	13.0	7.0	5.0	8.0	11.0	10.0	2.0	10.0	8.0	12.0	5.0	7.0
FAM197Y6	4.0	2.0	3.0	4.0	14.0	14.0	3.0	7.0	13.0	12.0	8.0	3.0	9.0	14.0	2.0	3.0	5.0	11.0
FAM197Y7	12.0	8.0	14.0	5.0	4.0	2.0	9.0	10.0	9.0	6.0	11.0	7.0	7.0	14.0	4.0	14.0	8.0	9.0
FAM197Y8	13.0	7.0	14.0	8.0	12.0	8.0	12.0	9.0	13.0	6.0	13.0	2.0	5.0	10.0	2.0	9.0	12.0	2.0
FAM197Y9	10.0	10.0	3.0	12.0	11.0	4.0	13.0	2.0	9.0	10.0	2.0	13.0	5.0	4.0	9.0	4.0	11.0	7.0
FAM198B-AS1	3.0	13.0	8.0	3.0	11.0	10.0	7.0	9.0	14.0	8.0	2.0	6.0	14.0	13.0	5.0	13.0	5.0	5.0
FAM199X	3.0	2.0	14.0	13.0	12.0	7.0	6.0	14.0	4.0	9.0	2.0	6.0	8.0	14.0	12.0	8.0	11.0	9.0
FAM199YP	2.0	2.0	14.0	3.0	11.0	4.0	10.0	9.0	2.0	10.0	6.0	5.0	10.0	4.0	7.0	2.0	3.0	4.0
FAM200A	6.0	8.0	6.0	4.0	7.0	7.0	13.0	8.0	10.0	5.0	11.0	3.0	9.0	3.0	6.0	2.0	4.0	12.0
FAM200B	13.0	7.0	11.0	12.0	11.0	8.0	2.0	12.0	9.0	13.0	7.0	3.0	10.0	9.0	9.0	2.0	6.0	13.0
FAM201A	4.0	11.0	8.0	10.0	14.0	2.0	3.0	5.0	5.0	3.0	2.0	2.0	7.0	2.0	2.0	2.0	9.0	12.0
FAM201B	7.0	10.0	10.0	13.0	7.0	10.0	10.0	14.0	5.0	6.0	9.0	4.0	5.0	4.0	9.0	9.0	2.0	14.0
FAM204A	8.0	10.0	3.0	8.0	6.0	8.0	12.0	3.0	3.0	3.0	6.0	5.0	5.0	8.0	12.0	6.0	11.0	5.0
FAM204BP	13.0	10.0	8.0	12.0	14.0	5.0	2.0	14.0	4.0	10.0	13.0	12.0	5.0	3.0	12.0	4.0	13.0	7.0
FAM204CP	9.0	4.0	13.0	10.0	2.0	3.0	5.0	10.0	12.0	9.0	3.0	8.0	2.0	4.0	14.0	8.0	5.0	4.0
FAM204DP	9.0	14.0	13.0	10.0	7.0	9.0	3.0	4.0	2.0	2.0	3.0	10.0	11.0	14.0	2.0	3.0	4.0	13.0
FAM205A	5.0	9.0	11.0	6.0	7.0	5.0	11.0	5.0	2.0	5.0	3.0	11.0	3.0	10.0	14.0	13.0	10.0	11.0
FAM205BP	12.0	5.0	6.0	13.0	8.0	9.0	12.0	6.0	2.0	13.0	3.0	7.0	12.0	4.0	5.0	14.0	10.0	11.0
FAM205C	8.0	9.0	7.0	11.0	7.0	12.0	4.0	3.0	12.0	10.0	10.0	14.0	14.0	8.0	10.0	10.0	2.0	11.0
FAM207A	13.0	2.0	11.0	9.0	10.0	10.0	11.0	3.0	5.0	4.0	3.0	5.0	11.0	3.0	10.0	6.0	7.0	14.0
FAM207BP	2.0	12.0	6.0	13.0	3.0	4.0	5.0	3.0	12.0	5.0	6.0	11.0	2.0	11.0	11.0	5.0	9.0	5.0
FAM207CP	5.0	6.0	7.0	14.0	5.0	2.0	4.0	6.0	8.0	14.0	13.0	10.0	2.0	9.0	8.0	10.0	11.0	10.0
FAM209A	7.0	7.0	7.0	10.0	12.0	2.0	6.0	12.0	12.0	14.0	3.0	14.0	6.0	12.0	13.0	10.0	11.0	7.0
FAM209B	2.0	7.0	10.0	7.0	2.0	7.0	4.0	13.0	4.0	3.0	5.0	3.0	5.0	6.0	7.0	9.0	2.0	3.0
FAM20A	12.0	12.0	8.0	7.0	14.0	7.0	13.0	14.0	9.0	3.0	2.0	14.0	11.0	3.0	6.0	5.0	12.0	12.0
FAM20B	4.0	14.0	6.0	10.0	3.0	14.0	3.0	6.0	6.0	9.0	12.0	4.0	14.0	12.0	12.0	5.0	9.0	2.0
FAM20C	7.0	3.0	9.0	13.0	8.0	10.0	7.0	10.0	12.0	10.0	5.0	12.0	14.0	14.0	14.0	14.0	3.0	7.0
FAM210A	4.0	14.0	2.0	10.0	9.0	3.0	6.0	5.0	10.0	14.0	6.0	7.0	14.0	3.0	6.0	5.0	8.0	6.0
FAM210B	5.0	7.0	4.0	11.0	5.0	3.0	10.0	10.0	4.0	4.0	14.0	10.0	13.0	11.0	9.0	5.0	2.0	7.0
FAM210CP	13.0	10.0	3.0	5.0	7.0	11.0	11.0	3.0	13.0	3.0	14.0	2.0	12.0	10.0	9.0	12.0	14.0	12.0
FAM214A	7.0	10.0	14.0	10.0	8.0	7.0	14.0	6.0	13.0	11.0	9.0	13.0	8.0	7.0	11.0	12.0	11.0	11.0
FAM214B	13.0	2.0	4.0	6.0	2.0	2.0	8.0	2.0	10.0	7.0	5.0	9.0	11.0	9.0	2.0	2.0	3.0	9.0
FAM215A	14.0	14.0	7.0	8.0	5.0	10.0	10.0	6.0	5.0	9.0	10.0	6.0	5.0	14.0	10.0	11.0	9.0	7.0
FAM215B	5.0	9.0	6.0	9.0	14.0	2.0	3.0	5.0	10.0	6.0	11.0	7.0	6.0	11.0	5.0	13.0	7.0	4.0
FAM216A	11.0	12.0	8.0	3.0	4.0	13.0	10.0	6.0	5.0	2.0	5.0	4.0	13.0	13.0	11.0	3.0	3.0	4.0
FAM216B	8.0	4.0	5.0	14.0	11.0	5.0	6.0	3.0	10.0	13.0	4.0	8.0	10.0	11.0	6.0	9.0	7.0	4.0
FAM217A	4.0	5.0	11.0	3.0	4.0	5.0	2.0	8.0	11.0	8.0	10.0	5.0	11.0	4.0	14.0	12.0	12.0	9.0
FAM217AP1	9.0	4.0	11.0	13.0	5.0	8.0	2.0	9.0	10.0	9.0	13.0	14.0	3.0	13.0	9.0	13.0	4.0	13.0
FAM217B	13.0	10.0	13.0	9.0	11.0	10.0	7.0	9.0	11.0	13.0	3.0	2.0	10.0	4.0	8.0	5.0	14.0	4.0
FAM218A	5.0	4.0	4.0	8.0	13.0	14.0	9.0	2.0	2.0	11.0	4.0	5.0	11.0	5.0	8.0	14.0	13.0	8.0
FAM218BP	12.0	2.0	13.0	9.0	12.0	5.0	9.0	12.0	6.0	6.0	14.0	7.0	6.0	13.0	6.0	3.0	13.0	4.0
FAM219A	6.0	12.0	11.0	11.0	4.0	12.0	5.0	2.0	8.0	4.0	6.0	11.0	2.0	5.0	11.0	8.0	8.0	12.0
FAM219B	13.0	12.0	4.0	3.0	9.0	12.0	3.0	8.0	5.0	4.0	9.0	7.0	9.0	5.0	10.0	14.0	5.0	13.0
FAM21EP	13.0	10.0	4.0	11.0	8.0	3.0	4.0	3.0	9.0	5.0	11.0	5.0	11.0	11.0	9.0	10.0	13.0	10.0
FAM21FP	9.0	4.0	3.0	10.0	12.0	9.0	4.0	7.0	5.0	11.0	13.0	2.0	2.0	4.0	14.0	4.0	4.0	6.0
FAM220A	11.0	10.0	2.0	8.0	13.0	8.0	3.0	9.0	12.0	12.0	7.0	5.0	14.0	2.0	6.0	12.0	7.0	10.0
FAM220BP	3.0	7.0	13.0	8.0	14.0	4.0	7.0	5.0	5.0	5.0	12.0	12.0	10.0	9.0	11.0	14.0	9.0	10.0
FAM220CP	4.0	4.0	14.0	11.0	4.0	14.0	3.0	2.0	12.0	12.0	8.0	14.0	4.0	3.0	3.0	6.0	4.0	2.0
FAM221A	8.0	8.0	3.0	3.0	7.0	7.0	2.0	5.0	12.0	4.0	5.0	9.0	12.0	11.0	3.0	3.0	6.0	14.0
FAM221B	8.0	6.0	8.0	3.0	5.0	3.0	5.0	3.0	2.0	12.0	11.0	10.0	10.0	8.0	4.0	3.0	5.0	9.0
FAM222A	11.0	11.0	14.0	14.0	13.0	3.0	14.0	9.0	11.0	5.0	5.0	4.0	5.0	3.0	9.0	3.0	11.0	14.0
FAM222A-AS1	13.0	9.0	13.0	10.0	12.0	3.0	9.0	11.0	8.0	4.0	4.0	5.0	11.0	11.0	13.0	12.0	14.0	14.0
FAM222B	13.0	5.0	11.0	10.0	12.0	12.0	13.0	3.0	10.0	3.0	12.0	6.0	8.0	12.0	7.0	4.0	4.0	6.0
FAM223A	2.0	4.0	6.0	8.0	13.0	10.0	3.0	7.0	2.0	14.0	3.0	5.0	12.0	7.0	14.0	8.0	3.0	5.0
FAM223B	3.0	3.0	12.0	2.0	10.0	13.0	6.0	5.0	12.0	4.0	3.0	9.0	11.0	10.0	3.0	6.0	12.0	10.0
FAM224A	8.0	6.0	12.0	7.0	10.0	14.0	3.0	3.0	12.0	8.0	12.0	5.0	4.0	7.0	9.0	2.0	7.0	13.0
FAM224B	2.0	9.0	6.0	2.0	8.0	2.0	3.0	12.0	12.0	11.0	12.0	12.0	3.0	13.0	11.0	5.0	7.0	5.0
FAM225A	4.0	5.0	11.0	12.0	2.0	14.0	12.0	10.0	14.0	8.0	10.0	3.0	12.0	4.0	2.0	13.0	14.0	9.0
FAM225B	10.0	6.0	14.0	9.0	8.0	6.0	14.0	8.0	14.0	6.0	12.0	6.0	5.0	13.0	6.0	9.0	12.0	14.0
FAM226A	12.0	8.0	5.0	3.0	5.0	3.0	12.0	10.0	14.0	8.0	13.0	14.0	14.0	9.0	10.0	5.0	10.0	11.0
FAM226B	9.0	3.0	12.0	2.0	11.0	10.0	7.0	11.0	5.0	12.0	10.0	8.0	6.0	13.0	7.0	2.0	8.0	2.0
FAM227A	2.0	7.0	10.0	2.0	4.0	13.0	6.0	8.0	10.0	9.0	3.0	12.0	2.0	11.0	7.0	11.0	13.0	12.0
FAM227B	5.0	7.0	4.0	2.0	13.0	3.0	5.0	3.0	7.0	9.0	9.0	9.0	5.0	5.0	2.0	4.0	4.0	3.0
FAM228A	12.0	10.0	14.0	3.0	7.0	8.0	5.0	6.0	5.0	11.0	2.0	12.0	14.0	14.0	2.0	7.0	12.0	8.0
FAM228B	12.0	13.0	13.0	11.0	14.0	12.0	11.0	5.0	6.0	11.0	14.0	10.0	14.0	5.0	5.0	6.0	5.0	10.0
FAM229A	4.0	3.0	14.0	12.0	4.0	10.0	4.0	8.0	4.0	7.0	2.0	3.0	4.0	4.0	8.0	14.0	10.0	5.0
FAM229B	14.0	3.0	14.0	13.0	2.0	4.0	14.0	4.0	12.0	4.0	6.0	2.0	9.0	13.0	5.0	11.0	8.0	10.0
FAM230A	12.0	4.0	12.0	11.0	7.0	8.0	14.0	3.0	2.0	2.0	9.0	4.0	8.0	8.0	11.0	4.0	8.0	8.0
FAM230B	8.0	13.0	3.0	10.0	2.0	7.0	12.0	7.0	10.0	7.0	12.0	10.0	14.0	10.0	3.0	6.0	14.0	11.0
FAM230C	4.0	12.0	8.0	11.0	13.0	6.0	6.0	10.0	5.0	10.0	2.0	9.0	2.0	8.0	4.0	8.0	12.0	8.0
FAM230D	10.0	4.0	14.0	11.0	7.0	9.0	5.0	12.0	11.0	3.0	5.0	9.0	11.0	5.0	10.0	5.0	10.0	2.0
FAM230E	5.0	12.0	2.0	4.0	14.0	3.0	8.0	7.0	12.0	12.0	12.0	12.0	9.0	12.0	3.0	3.0	4.0	5.0
FAM230F	6.0	8.0	13.0	11.0	2.0	11.0	12.0	7.0	8.0	2.0	8.0	2.0	11.0	13.0	14.0	2.0	10.0	9.0
FAM230G	5.0	12.0	2.0	5.0	6.0	3.0	11.0	5.0	13.0	12.0	14.0	10.0	3.0	12.0	3.0	3.0	12.0	8.0
FAM230H	4.0	5.0	9.0	3.0	2.0	12.0	2.0	13.0	4.0	5.0	12.0	7.0	7.0	3.0	6.0	4.0	6.0	11.0
FAM230I	5.0	7.0	4.0	5.0	6.0	14.0	6.0	14.0	7.0	10.0	13.0	11.0	4.0	2.0	5.0	10.0	4.0	3.0
FAM230J	13.0	2.0	3.0	12.0	7.0	4.0	7.0	3.0	8.0	9.0	2.0	5.0	13.0	8.0	5.0	3.0	2.0	6.0
FAM234A	11.0	11.0	13.0	11.0	14.0	9.0	10.0	12.0	3.0	14.0	10.0	9.0	6.0	10.0	9.0	12.0	6.0	9.0
FAM234B	12.0	14.0	10.0	2.0	12.0	10.0	5.0	3.0	8.0	11.0	13.0	3.0	5.0	13.0	7.0	4.0	11.0	5.0
FAM236A	14.0	13.0	13.0	11.0	14.0	12.0	10.0	3.0	14.0	8.0	8.0	10.0	12.0	6.0	12.0	13.0	12.0	8.0
FAM236B	3.0	13.0	14.0	6.0	13.0	8.0	4.0	8.0	9.0	10.0	11.0	12.0	4.0	12.0	6.0	11.0	5.0	2.0
FAM236C	2.0	11.0	2.0	11.0	5.0	12.0	6.0	5.0	13.0	13.0	10.0	7.0	2.0	3.0	14.0	7.0	11.0	6.0
FAM236D	4.0	14.0	6.0	4.0	13.0	9.0	3.0	4.0	14.0	10.0	8.0	4.0	4.0	8.0	4.0	3.0	12.0	10.0
FAM237A	12.0	12.0	12.0	2.0	8.0	3.0	12.0	4.0	14.0	3.0	7.0	2.0	7.0	3.0	5.0	8.0	9.0	10.0
FAM237B	10.0	4.0	7.0	5.0	5.0	2.0	4.0	9.0	11.0	9.0	14.0	14.0	5.0	5.0	11.0	2.0	3.0	5.0
FAM238A	9.0	7.0	8.0	3.0	3.0	2.0	14.0	8.0	14.0	12.0	8.0	9.0	11.0	12.0	11.0	4.0	12.0	7.0
FAM238B	6.0	7.0	3.0	2.0	2.0	3.0	7.0	2.0	14.0	10.0	9.0	11.0	14.0	5.0	6.0	7.0	5.0	14.0
FAM238C	12.0	7.0	11.0	8.0	4.0	4.0	2.0	9.0	14.0	4.0	12.0	10.0	8.0	14.0	3.0	2.0	11.0	2.0
FAM239A	12.0	3.0	6.0	4.0	14.0	2.0	14.0	11.0	13.0	3.0	4.0	2.0	11.0	11.0	7.0	13.0	14.0	6.0
FAM239B	7.0	13.0	14.0	2.0	10.0	13.0	13.0	8.0	6.0	11.0	8.0	8.0	12.0	2.0	3.0	2.0	7.0	8.0
FAM239C	14.0	6.0	8.0	7.0	9.0	3.0	13.0	5.0	2.0	10.0	11.0	7.0	2.0	2.0	12.0	8.0	13.0	9.0
FAM240A	14.0	6.0	3.0	13.0	2.0	7.0	11.0	2.0	11.0	5.0	6.0	14.0	4.0	3.0	14.0	4.0	13.0	14.0
FAM240B	3.0	8.0	12.0	3.0	4.0	7.0	12.0	9.0	5.0	6.0	8.0	7.0	12.0	9.0	2.0	2.0	13.0	12.0
FAM241A	12.0	7.0	5.0	10.0	7.0	12.0	12.0	14.0	11.0	8.0	13.0	2.0	12.0	14.0	5.0	7.0	2.0	5.0
FAM241B	2.0	9.0	8.0	14.0	13.0	9.0	13.0	8.0	5.0	12.0	14.0	10.0	13.0	4.0	13.0	2.0	6.0	14.0
FAM242A	10.0	6.0	2.0	14.0	4.0	4.0	13.0	5.0	7.0	12.0	10.0	8.0	7.0	11.0	8.0	2.0	12.0	12.0
FAM242B	11.0	10.0	14.0	9.0	12.0	11.0	4.0	6.0	2.0	11.0	7.0	4.0	4.0	14.0	8.0	11.0	3.0	12.0
FAM242C	13.0	3.0	6.0	7.0	13.0	2.0	7.0	6.0	8.0	11.0	11.0	2.0	6.0	4.0	5.0	5.0	7.0	8.0
FAM242D	5.0	13.0	2.0	8.0	12.0	11.0	6.0	10.0	5.0	3.0	9.0	4.0	10.0	5.0	2.0	11.0	8.0	9.0
FAM242E	3.0	6.0	10.0	7.0	9.0	12.0	4.0	13.0	10.0	10.0	7.0	12.0	5.0	5.0	4.0	14.0	14.0	5.0
FAM242F	10.0	7.0	14.0	10.0	6.0	9.0	8.0	9.0	7.0	11.0	13.0	4.0	11.0	12.0	2.0	10.0	14.0	2.0
FAM243A	10.0	13.0	6.0	3.0	3.0	12.0	10.0	11.0	8.0	4.0	9.0	14.0	12.0	7.0	14.0	12.0	6.0	4.0
FAM243B	2.0	11.0	2.0	12.0	10.0	9.0	7.0	12.0	9.0	7.0	5.0	10.0	5.0	8.0	3.0	11.0	6.0	5.0
FAM245A	11.0	8.0	12.0	3.0	3.0	11.0	5.0	6.0	9.0	7.0	2.0	12.0	4.0	6.0	7.0	13.0	10.0	3.0
FAM245B	3.0	7.0	11.0	8.0	4.0	4.0	3.0	6.0	12.0	8.0	8.0	2.0	14.0	3.0	12.0	6.0	14.0	12.0
FAM24A	2.0	2.0	13.0	12.0	12.0	13.0	3.0	10.0	8.0	9.0	14.0	13.0	12.0	11.0	2.0	5.0	2.0	5.0
FAM24B	6.0	13.0	9.0	8.0	7.0	12.0	4.0	2.0	6.0	7.0	3.0	4.0	2.0	11.0	3.0	9.0	6.0	8.0
FAM25A	2.0	6.0	14.0	9.0	11.0	10.0	11.0	9.0	7.0	6.0	8.0	5.0	14.0	6.0	12.0	8.0	7.0	14.0
FAM25BP	4.0	6.0	6.0	11.0	13.0	3.0	7.0	12.0	13.0	4.0	6.0	14.0	3.0	14.0	6.0	6.0	8.0	5.0
FAM25C	12.0	12.0	3.0	3.0	7.0	10.0	7.0	10.0	2.0	4.0	13.0	7.0	6.0	14.0	11.0	9.0	9.0	6.0
